Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-06-30,101.37000274658203,101.37000274658203,101.37000274658203,101.37000274658203,0,0,0
1999-07-30,100.61000061035156,100.61000061035156,100.61000061035156,100.61000061035156,0,0,0
1999-08-31,103.54000091552734,103.54000091552734,103.54000091552734,103.54000091552734,0,0,0
1999-09-30,100.31999969482422,100.31999969482422,100.31999969482422,100.31999969482422,0,0,0
1999-10-29,101.55000305175781,101.55000305175781,101.55000305175781,101.55000305175781,0,0,0
1999-11-30,110.79000091552734,110.79000091552734,110.79000091552734,110.79000091552734,0,0,0
1999-12-30,118.36000061035156,118.36000061035156,118.36000061035156,118.36000061035156,0,0,0
2000-01-31,120.68000030517578,120.68000030517578,120.68000030517578,120.68000030517578,0,0,0
2000-02-29,124.44000244140625,124.44000244140625,124.44000244140625,124.44000244140625,0,0,0
2000-03-31,129.02000427246094,129.02000427246094,129.02000427246094,129.02000427246094,0,0,0
2000-04-28,125.05999755859375,125.05999755859375,125.05999755859375,125.05999755859375,0,0,0
2000-05-31,124.54000091552734,124.54000091552734,124.54000091552734,124.54000091552734,0,0,0
2000-06-30,126.69999694824219,126.69999694824219,126.69999694824219,126.69999694824219,0,0,0
2000-07-31,126.06999969482422,126.06999969482422,126.06999969482422,126.06999969482422,0,0,0
2000-08-31,134.97999572753906,134.97999572753906,134.97999572753906,134.97999572753906,0,0,0
2000-09-29,131.5,131.5,131.5,131.5,0,0,0
2000-10-31,127.63999938964844,127.63999938964844,127.63999938964844,127.63999938964844,0,0,0
2000-11-30,121.08000183105469,121.08000183105469,121.08000183105469,121.08000183105469,0,0,0
2000-12-29,123.68000030517578,123.68000030517578,123.68000030517578,123.68000030517578,0,0,0
2001-01-31,126.73999786376953,126.73999786376953,126.73999786376953,126.73999786376953,0,0,0
2001-02-28,119.80999755859375,119.80999755859375,119.80999755859375,119.80999755859375,0,0,0
2001-03-30,116.27999877929688,116.27999877929688,116.27999877929688,116.27999877929688,0,0,0
2001-04-30,118.81999969482422,118.81999969482422,118.81999969482422,118.81999969482422,0,0,0
2001-05-31,119.05000305175781,119.05000305175781,119.05000305175781,119.05000305175781,0,0,0
2001-06-29,116.55000305175781,116.55000305175781,116.55000305175781,116.55000305175781,0,0,0
2001-07-31,112.54000091552734,112.54000091552734,112.54000091552734,112.54000091552734,0,0,0
2001-08-31,109.86000061035156,109.86000061035156,109.86000061035156,109.86000061035156,0,0,0
2001-09-28,104.70999908447266,104.70999908447266,104.70999908447266,104.70999908447266,0,0,0
2001-10-31,107.56999969482422,107.56999969482422,107.56999969482422,107.56999969482422,0,0,0
2001-11-30,112.33000183105469,112.33000183105469,112.33000183105469,112.33000183105469,0,0,0
2001-12-31,113.75,113.75,113.75,113.75,0,0,0
2002-01-31,114.47000122070312,114.47000122070312,114.47000122070312,114.47000122070312,0,0,0
2002-02-28,112.93000030517578,112.93000030517578,112.93000030517578,112.93000030517578,0,0,0
2002-04-30,113.22000122070312,113.22000122070312,113.22000122070312,113.22000122070312,0,0,0
2002-05-31,112.58999633789062,112.58999633789062,112.58999633789062,112.58999633789062,0,0,0
2002-06-28,108.93000030517578,108.93000030517578,108.93000030517578,108.93000030517578,0,0,0
2002-07-31,107.11000061035156,107.11000061035156,107.11000061035156,107.11000061035156,0,0,0
2002-08-30,107.08999633789062,107.08999633789062,107.08999633789062,107.08999633789062,0,0,0
2002-09-30,106.41999816894531,106.41999816894531,106.41999816894531,106.41999816894531,0,0,0
2002-10-31,109.41000366210938,109.41000366210938,109.41000366210938,109.41000366210938,0,0,0
2002-11-29,110.5199966430664,110.5199966430664,110.5199966430664,110.5199966430664,0,0,0
2002-12-31,110.31999969482422,110.31999969482422,110.31999969482422,110.31999969482422,0,0,0
2003-01-31,111.3499984741211,111.3499984741211,111.3499984741211,111.3499984741211,0,0,0
2003-02-28,109.55999755859375,109.55999755859375,109.55999755859375,109.55999755859375,0,0,0
2003-03-31,111.33999633789062,111.33999633789062,111.33999633789062,111.33999633789062,0,0,0
2003-04-30,109.08000183105469,109.08000183105469,109.08000183105469,109.08000183105469,0,0,0
2003-05-30,112.69999694824219,112.69999694824219,112.69999694824219,112.69999694824219,0,0,0
2003-06-30,115.37000274658203,115.37000274658203,115.37000274658203,115.37000274658203,0,0,0
2003-07-31,116.9800033569336,116.9800033569336,116.9800033569336,116.9800033569336,0,0,0
2003-08-29,121.68000030517578,121.68000030517578,121.68000030517578,121.68000030517578,0,0,0
2003-09-30,121.05000305175781,121.05000305175781,121.05000305175781,121.05000305175781,0,0,0
2003-10-31,124.61000061035156,124.61000061035156,124.61000061035156,124.61000061035156,0,0,0
2003-11-28,123.86000061035156,123.86000061035156,123.86000061035156,123.86000061035156,0,0,0
2003-12-31,126.48999786376953,126.48999786376953,126.48999786376953,126.48999786376953,0,0,0
2004-01-30,128.55999755859375,128.55999755859375,128.55999755859375,128.55999755859375,0,0,0
2004-02-27,131.44000244140625,131.44000244140625,131.44000244140625,131.44000244140625,0,0,0
2004-03-31,132.24000549316406,132.24000549316406,132.24000549316406,132.24000549316406,0,0,0
2004-04-30,130.52000427246094,130.52000427246094,130.52000427246094,130.52000427246094,0,0,0
2004-05-28,126.25,126.25,126.25,126.25,0,0,0
2004-06-30,127.16000366210938,127.16000366210938,127.16000366210938,127.16000366210938,0,0,0
2004-07-30,126.69000244140625,126.69000244140625,126.69000244140625,126.69000244140625,0,0,0
2004-08-31,128.2899932861328,128.2899932861328,128.2899932861328,128.2899932861328,0,0,0
2004-09-30,130.66000366210938,130.66000366210938,130.66000366210938,130.66000366210938,0,0,0
2004-10-29,129.9600067138672,129.9600067138672,129.9600067138672,129.9600067138672,0,0,0
2004-11-30,134.82000732421875,134.82000732421875,134.82000732421875,134.82000732421875,0,0,0
2004-12-31,135.89999389648438,135.89999389648438,135.89999389648438,135.89999389648438,0,0,0
