Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-10-29,1000.0,1000.0,1000.0,1000.0,0,0,0
1993-11-30,999.47998046875,999.47998046875,999.47998046875,999.47998046875,0,0,0
1993-12-31,1052.1099853515625,1052.1099853515625,1052.1099853515625,1052.1099853515625,0,0,0
1994-01-31,1092.8599853515625,1092.8599853515625,1092.8599853515625,1092.8599853515625,0,0,0
1994-02-28,1066.8599853515625,1066.8599853515625,1066.8599853515625,1066.8599853515625,0,0,0
1994-03-31,1010.9500122070312,1010.9500122070312,1010.9500122070312,1010.9500122070312,0,0,0
1994-04-29,1023.52001953125,1023.52001953125,1023.52001953125,1023.52001953125,0,0,0
1994-05-31,976.47998046875,976.47998046875,976.47998046875,976.47998046875,0,0,0
1994-06-30,905.5399780273438,905.5399780273438,905.5399780273438,905.5399780273438,0,0,0
1994-07-29,990.0399780273438,990.0399780273438,990.0399780273438,990.0399780273438,0,0,0
1994-08-31,993.510009765625,993.510009765625,993.510009765625,993.510009765625,0,0,0
1994-09-30,931.3699951171875,931.3699951171875,931.3699951171875,931.3699951171875,0,0,0
1994-10-28,928.760009765625,928.760009765625,928.760009765625,928.760009765625,0,0,0
1994-11-30,949.4099731445312,949.4099731445312,949.4099731445312,949.4099731445312,0,0,0
1994-12-30,918.27001953125,918.27001953125,918.27001953125,918.27001953125,0,0,0
1995-01-31,893.4199829101562,893.4199829101562,893.4199829101562,893.4199829101562,0,0,0
1995-02-28,893.4400024414062,893.4400024414062,893.4400024414062,893.4400024414062,0,0,0
1995-03-31,915.4000244140625,915.4000244140625,915.4000244140625,915.4000244140625,0,0,0
1995-04-28,955.8699951171875,955.8699951171875,955.8699951171875,955.8699951171875,0,0,0
1995-05-31,970.3699951171875,970.3699951171875,970.3699951171875,970.3699951171875,0,0,0
1995-06-30,942.8099975585938,942.8099975585938,942.8099975585938,942.8099975585938,0,0,0
1995-07-31,972.3099975585938,972.3099975585938,972.3099975585938,972.3099975585938,0,0,0
1995-08-31,956.2899780273438,956.2899780273438,956.2899780273438,956.2899780273438,0,0,0
1995-09-29,927.6099853515625,927.6099853515625,927.6099853515625,927.6099853515625,0,0,0
1995-10-31,921.219970703125,921.219970703125,921.219970703125,921.219970703125,0,0,0
1995-11-30,933.3699951171875,933.3699951171875,933.3699951171875,933.3699951171875,0,0,0
1995-12-29,925.7999877929688,925.7999877929688,925.7999877929688,925.7999877929688,0,0,0
1996-01-31,988.0999755859375,988.0999755859375,988.0999755859375,988.0999755859375,0,0,0
1996-02-29,1008.1699829101562,1008.1699829101562,1008.1699829101562,1008.1699829101562,0,0,0
1996-03-29,1015.6099853515625,1015.6099853515625,1015.6099853515625,1015.6099853515625,0,0,0
1996-04-30,1037.0400390625,1037.0400390625,1037.0400390625,1037.0400390625,0,0,0
1996-05-31,1030.3599853515625,1030.3599853515625,1030.3599853515625,1030.3599853515625,0,0,0
1996-06-28,1016.8800048828125,1016.8800048828125,1016.8800048828125,1016.8800048828125,0,0,0
1996-07-31,971.5700073242188,971.5700073242188,971.5700073242188,971.5700073242188,0,0,0
1996-08-30,962.739990234375,962.739990234375,962.739990234375,962.739990234375,0,0,0
1996-09-30,989.4500122070312,989.4500122070312,989.4500122070312,989.4500122070312,0,0,0
1996-10-31,984.5599975585938,984.5599975585938,984.5599975585938,984.5599975585938,0,0,0
1996-11-29,1047.93994140625,1047.93994140625,1047.93994140625,1047.93994140625,0,0,0
1996-12-31,1050.2900390625,1050.2900390625,1050.2900390625,1050.2900390625,0,0,0
1997-01-31,1095.77001953125,1095.77001953125,1095.77001953125,1095.77001953125,0,0,0
1997-02-28,1104.6199951171875,1104.6199951171875,1104.6199951171875,1104.6199951171875,0,0,0
1997-04-30,1098.5799560546875,1098.5799560546875,1098.5799560546875,1098.5799560546875,0,0,0
1997-05-30,1078.719970703125,1078.719970703125,1078.719970703125,1078.719970703125,0,0,0
1997-06-30,1124.9200439453125,1124.9200439453125,1124.9200439453125,1124.9200439453125,0,0,0
1997-07-31,1193.6199951171875,1193.6199951171875,1193.6199951171875,1193.6199951171875,0,0,0
1997-08-29,1117.3900146484375,1117.3900146484375,1117.3900146484375,1117.3900146484375,0,0,0
1997-09-30,1176.0699462890625,1176.0699462890625,1176.0699462890625,1176.0699462890625,0,0,0
1997-10-31,1074.7099609375,1074.7099609375,1074.7099609375,1074.7099609375,0,0,0
1997-11-28,1122.2900390625,1122.2900390625,1122.2900390625,1122.2900390625,0,0,0
1997-12-31,1155.0799560546875,1155.0799560546875,1155.0799560546875,1155.0799560546875,0,0,0
1998-01-30,1233.22998046875,1233.22998046875,1233.22998046875,1233.22998046875,0,0,0
1998-02-27,1262.8599853515625,1262.8599853515625,1262.8599853515625,1262.8599853515625,0,0,0
